id,Mean ver_magdisp,Mean hor_magdisp,Mean dia_magdisp,Mean tor_magdisp,Mean ver_stress,Mean hor_stress,Mean dia_stress,Mean tor_stress
173,0.137110966752403,0.10230753077362537,0.08464852941317352,0.017922022120980232,80.3014515729181,74.76081150543318,49.58306674076065,32.292624401469695
254,0.3043903133438233,0.2072456581123606,0.19623997619687228,0.03023896491855979,127.94138986300167,83.9324175997135,95.31203524431757,47.06503906237449
255,0.3252384085962549,0.2354801107366923,0.12570205900558684,0.03253339653795214,111.58276752428667,92.6075653852911,63.632362194215794,41.32548299426546
66,0.21245151435984677,0.18585953345452436,0.16219697583035778,0.0747779040874337,98.2481340482185,107.85594181791757,101.00299831567155,72.00463955366712
53,0.8108242177869266,0.8974484451810774,0.5971098329393941,0.067888178062355,188.37376520603863,282.3741277131247,192.2336292442189,94.39377655633567
261,0.2621522563883826,0.24565309586494527,0.09541032533339595,0.027753998723659638,93.93618304680004,95.88320427460191,46.7754200765673,33.05377760862229
147,0.7776818371961559,0.6904939293628694,0.45229699379735344,0.042443312119245534,209.82043254684191,225.22894295698447,144.71562479201265,52.93844243624791
146,0.14488413369194209,0.10357176037110188,0.08984391726437378,0.03285934236651102,67.28893082409633,58.01133430217755,45.80340848817875,38.10105387007403
229,0.7648781907234662,0.6820289341508595,0.3145948939744346,0.04539113691321018,179.24483700727856,172.96038330312936,100.70660487801217,40.6545053394646
228,0.1843048042097892,0.11577563103419064,0.11180779243039797,0.026364944802123317,95.33187125346099,67.38418673210656,68.88703226782212,30.927970799104884
130,1.0006210408679852,0.8203383042348555,0.9176844770464404,0.22231990607840793,515.5938631970165,409.95477313973134,475.70335126613645,170.43470542076705
131,0.2587937123262353,0.14236406477866098,0.17207419840797133,0.05398238484151525,100.49426924791524,74.65477684854632,80.33665696758509,52.6361510813979
285,0.20892242012122458,0.14648253778745135,0.11135303550260223,0.027799115328871738,84.30977877193509,65.35116097571316,55.355086809250814,34.860436752741734
284,0.06003490606512584,0.05542695598907214,0.03569228129293962,0.006799995902788203,43.554717241085434,41.82164159930998,28.586761034804947,13.791618544521471
25,0.4527556598268601,0.4501676561632996,0.15182129073370534,0.09717700225841336,191.79225260836196,218.47302041279514,112.01747009957059,91.30988472235215
217,0.1705353694177227,0.10918940797331358,0.15766589918727078,0.021240202308286275,87.60929550986081,69.28314350696891,80.90041829840237,28.75157685431472
